BU_CODE,LE,CH_CODE,LC_CODE,DEPT,BR_CODE,PL_CODE,CUSTOMER,SKU,INVORG,ACCOUNT,Sep,Oct,Nov,Dec,Jan,Feb
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL370,CG_TARGET STORES ALL DIV (US),S1837332,IO679,GrossUnits,6712,3124,,,,
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL370,CG_TARGET STORES ALL DIV (US),S1848334,IO679,GrossUnits,6574,3064,,,,
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL370,CG_TARGET STORES ALL DIV (US),S2062787,IO679,GrossUnits,7391,3497,,,,
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL370,CG_WAL-MART STORES ALL DIV (US),S1846375,IO666,GrossUnits,14,31,31,,,
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL370,CG_WAL-MART STORES ALL DIV (US),S1866428,IO666,GrossUnits,24,110,,,,
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL370,CG_WAL-MART STORES ALL DIV (US),S1848335,IO666,GrossUnits,16,,,,,
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL370,CG_WAL-MART STORES ALL DIV (US),S1866462,IO666,GrossUnits,53.51877,95.72562,425,133,36,22
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL370,CG_WAL-MART STORES ALL DIV (US),S1985281,IO666,GrossUnits,39,39,39,,,
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL370,CG_WAL-MART STORES ALL DIV (US),S1837331,IO666,GrossUnits,44,,,,,
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL370,CG_WAL-MART STORES ALL DIV (US),S1846377,IO666,GrossUnits,64,101,3,102,353,17
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL370,CG_WAL-MART STORES ALL DIV (US),S1866460,IO666,GrossUnits,79,99,16,,,
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL370,CG_WAL-MART STORES ALL DIV (US),S1869341,IO666,GrossUnits,28,31,,,,
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL370,CG_WAL-MART STORES ALL DIV (US),S2194148,IO666,GrossUnits,31,223,42,,,
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL370,CG_WAL-MART STORES ALL DIV (US),S2062786,IO666,GrossUnits,31,86,87,,,
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL370,CG_WAL-MART STORES ALL DIV (US),S1838374,IO666,GrossUnits,20,90,90,100,20,20
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL370,CG_WAL-MART STORES ALL DIV (US),S1838375,IO666,GrossUnits,20,80,80,80,20,20
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL371,CG_TARGET STORES ALL DIV (US),S2192140,IO679,GrossUnits,24518,8024,,,,
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL371,CG_TARGET STORES ALL DIV (US),S2205213,IO679,GrossUnits,53970,4652,,,,
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL371,CG_WAL-MART STORES ALL DIV (US),S1871317,IO666,GrossUnits,72,118,63,,,
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL371,CG_WAL-MART STORES ALL DIV (US),S1837330,IO666,GrossUnits,60,,12,18,42,21
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL371,CG_WAL-MART STORES ALL DIV (US),S1927373,IO666,GrossUnits,42,42,42,,,
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL371,CG_WAL-MART STORES ALL DIV (US),S1873111,IO666,GrossUnits,28,,,,,
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL371,CG_WAL-MART STORES ALL DIV (US),S2011171,IO666,GrossUnits,83,73,51,20,20,20
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL371,CG_WAL-MART STORES ALL DIV (US),S2013153,IO666,GrossUnits,,,7609,20,76,12
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL371,CG_WAL-MART STORES ALL DIV (US),S1837320,IO666,GrossUnits,89,52,24699,6184,180,158
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL371,CG_WAL-MART STORES ALL DIV (US),S1837333,IO666,GrossUnits,89,52,37011,9230,170,32
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL371,CG_WAL-MART STORES ALL DIV (US),S2205158,IO666,GrossUnits,2000,3000,20432,5108,,
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL331,CG_TARGET STORES ALL DIV (US),S2198138,IO666,GrossUnits,1070,1070,773,973,702,702
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL331,CG_TARGET STORES ALL DIV (US),S2202181,IO666,GrossUnits,150,150,150,150,48,48
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL331,CG_TARGET STORES ALL DIV (US),S2271315,IO666,GrossUnits,423,2000,450,450,450,450
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL331,CG_TARGET STORES ALL DIV (US),S2271316,IO666,GrossUnits,1250,917,700,919,948,900
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL331,CG_TARGET STORES ALL DIV (US),S2271319,IO666,GrossUnits,2500,913,694,761,576,596
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL331,CG_WAL-MART STORES ALL DIV (US),S1392768,IO666,GrossUnits,30,,,,,
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL331,CG_WAL-MART STORES ALL DIV (US),S2205283,IO666,GrossUnits,104,104,104,104,140,140
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL331,CG_WAL-MART STORES ALL DIV (US),S2198137,IO666,GrossUnits,14,14,14,14,28,28
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL331,CG_WAL-MART STORES ALL DIV (US),S2212137,IO666,GrossUnits,,,,91,91,91
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL331,CG_WAL-MART STORES ALL DIV (US),S2202171,IO666,GrossUnits,100,100,400,662,426,174
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL331,CG_WAL-MART STORES ALL DIV (US),S2202159,IO666,GrossUnits,216,216,186,228,310,234
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL331,CG_WAL-MART STORES ALL DIV (US),S2202178,IO666,GrossUnits,64,64,78,176,122,80
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL331,CG_WAL-MART STORES ALL DIV (US),S2202181,IO666,GrossUnits,50,211,422,486,296,456
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL331,CG_WAL-MART STORES ALL DIV (US),S2202161,IO666,GrossUnits,76,76,76,76,24,24
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL331,CG_WAL-MART STORES ALL DIV (US),S2202200,IO666,GrossUnits,31,31,31,38,38,38
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL331,CG_WAL-MART STORES ALL DIV (US),S2202157,IO666,GrossUnits,69,69,69,85,74,86
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL331,CG_WAL-MART STORES ALL DIV (US),S2202180,IO666,GrossUnits,40,40,40,40,30,30
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL331,CG_WAL-MART STORES ALL DIV (US),S2202156,IO666,GrossUnits,20,19,21,26,28,28
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL331,CG_WAL-MART STORES ALL DIV (US),S2202176,IO666,GrossUnits,36,33,33,40,29,39
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL331,CG_WAL-MART STORES ALL DIV (US),S2271321,IO666,GrossUnits,20,20,20,20,20,20
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL331,CG_WAL-MART STORES ALL DIV (US),S2202170,IO666,GrossUnits,7,6,6,11,17,20
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL331,CG_WAL-MART STORES ALL DIV (US),S2271316,IO666,GrossUnits,894,716,716,1092,874,972
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL331,CG_WAL-MART STORES ALL DIV (US),S2202203,IO666,GrossUnits,19,19,19,23,9,9
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL331,CG_WAL-MART STORES ALL DIV (US),S2202168,IO666,GrossUnits,3,7,14,10,6,16
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL331,CG_WAL-MART STORES ALL DIV (US),S2202210,IO666,GrossUnits,1216,974,974,1484,1188,1322
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL331,CG_WAL-MART STORES ALL DIV (US),S2202209,IO666,GrossUnits,34,34,34,42,42,42
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL331,CG_WAL-MART STORES ALL DIV (US),S2202158,IO666,GrossUnits,20,20,20,10,2,8
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL330,CG_TARGET STORES ALL DIV (US),S1853436,IO666,GrossUnits,342,238,257,222,222,245
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL330,CG_TARGET STORES ALL DIV (US),S1398325,IO666,GrossUnits,15,15,9,9,9,9
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL330,CG_TARGET STORES ALL DIV (US),S1905547,IO666,GrossUnits,424,448,348,414,460,490
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL330,CG_TARGET STORES ALL DIV (US),S1958944,IO666,GrossUnits,86,65,70,107,70,67
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL330,CG_TARGET STORES ALL DIV (US),S2202223,IO666,GrossUnits,18,12,18,18,12,18
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL330,CG_TARGET STORES ALL DIV (US),S2202225,IO666,GrossUnits,902,602,602,902,602,602
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL330,CG_TARGET STORES ALL DIV (US),S2202216,IO666,GrossUnits,1822,1922,1654,2122,1520,1581
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL330,CG_TARGET STORES ALL DIV (US),S2202150,IO666,GrossUnits,7,7,7,7,7,7
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL330,CG_WAL-MART STORES ALL DIV (US),S1853436,IO666,GrossUnits,985,916,916,1145,916,916
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL330,CG_WAL-MART STORES ALL DIV (US),S1398325,IO666,GrossUnits,70,70,70,70,63,18
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL330,CG_WAL-MART STORES ALL DIV (US),S1905547,IO666,GrossUnits,988,746,898,972,1164,1116
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL330,CG_WAL-MART STORES ALL DIV (US),S1958887,IO666,GrossUnits,40,40,40,40,40,40
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL330,CG_WAL-MART STORES ALL DIV (US),S1853435,IO666,GrossUnits,150,130,84,120,80,124
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL330,CG_WAL-MART STORES ALL DIV (US),S1958944,IO666,GrossUnits,105,108,127,78,73,76
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL330,CG_WAL-MART STORES ALL DIV (US),S1985609,IO666,GrossUnits,50,50,50,50,50,50
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL330,CG_WAL-MART STORES ALL DIV (US),S1985610,IO666,GrossUnits,50,50,50,50,50,50
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL330,CG_WAL-MART STORES ALL DIV (US),S1985611,IO666,GrossUnits,50,50,50,50,50,50
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL330,CG_WAL-MART STORES ALL DIV (US),S1985612,IO666,GrossUnits,40,40,40,40,40,40
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL330,CG_WAL-MART STORES ALL DIV (US),S2202151,IO666,GrossUnits,1238,990,990,1514,1414,1212
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL330,CG_WAL-MART STORES ALL DIV (US),S2202155,IO666,GrossUnits,20,20,20,20,20,20
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL330,CG_WAL-MART STORES ALL DIV (US),S2202153,IO666,GrossUnits,102,66,90,142,126,106
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL330,CG_WAL-MART STORES ALL DIV (US),S2202213,IO666,GrossUnits,30,30,30,30,30,30
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL330,CG_WAL-MART STORES ALL DIV (US),S2202221,IO666,GrossUnits,20,20,20,20,20,20
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL330,CG_WAL-MART STORES ALL DIV (US),S2202223,IO666,GrossUnits,50,50,50,50,50,50
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL330,CG_WAL-MART STORES ALL DIV (US),S2202219,IO666,GrossUnits,60,60,60,60,20,19.59364
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL330,CG_WAL-MART STORES ALL DIV (US),S2202230,IO666,GrossUnits,34,24,24,24,24,24
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL330,CG_WAL-MART STORES ALL DIV (US),S2202225,IO666,GrossUnits,100,100,99,100,156,189
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL330,CG_WAL-MART STORES ALL DIV (US),S2202228,IO666,GrossUnits,14,14,14,14,14,14
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL330,CG_WAL-MART STORES ALL DIV (US),S2202147,IO666,GrossUnits,20,20,20,20,40,40
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL330,CG_WAL-MART STORES ALL DIV (US),S2202232,IO666,GrossUnits,18,18,18,18,18,18
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL330,CG_WAL-MART STORES ALL DIV (US),S2202216,IO666,GrossUnits,1490,1346,1414,1288,1158,1416
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL330,CG_WAL-MART STORES ALL DIV (US),S2202150,IO666,GrossUnits,44,47,40,44,47,40
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL330,CG_WAL-MART STORES ALL DIV (US),S2202145,IO666,GrossUnits,20,20,20,20,20,20
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL330,CG_WAL-MART STORES ALL DIV (US),S2202142,IO666,GrossUnits,20,20,20,20,20,20
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL330,CG_WAL-MART STORES ALL DIV (US),S2202143,IO666,GrossUnits,20,20,20,20,20,20
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL330,CG_WAL-MART STORES ALL DIV (US),S2202144,IO666,GrossUnits,20,20,20,20,20,20
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL382,CG_WAL-MART STORES ALL DIV (US),S1959040,IO666,GrossUnits,,500,150,165,,
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL382,CG_WAL-MART STORES ALL DIV (US),S1959036,IO666,GrossUnits,200,,100,100,,
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL382,CG_WAL-MART STORES ALL DIV (US),S1959027,IO666,GrossUnits,200,100,100,100,,
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL333,CG_TARGET STORES ALL DIV (US),S2202188,IO666,GrossUnits,924,1004,1104,900,900,750
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL333,CG_TARGET STORES ALL DIV (US),S2202195,IO666,GrossUnits,816,599,763,854,575,450
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL333,CG_TARGET STORES ALL DIV (US),S2202197,IO666,GrossUnits,5,4,5,4,5,4
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL333,CG_TARGET STORES ALL DIV (US),S2202192,IO666,GrossUnits,5,6,6,6,6,6
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL333,CG_TARGET STORES ALL DIV (US),S2202175,IO666,GrossUnits,28,15,15,15,15,15
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL333,CG_WAL-MART STORES ALL DIV (US),S2202195,IO666,GrossUnits,624,580,580,1032,930,885
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL333,CG_WAL-MART STORES ALL DIV (US),S2202192,IO666,GrossUnits,31,31,31,38,8,8
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL333,CG_WAL-MART STORES ALL DIV (US),S2202193,IO666,GrossUnits,6,6,6,8,8,8
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL333,CG_WAL-MART STORES ALL DIV (US),S2202186,IO666,GrossUnits,100,100,100,228,121,121
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL381,CG_TARGET STORES ALL DIV (US),S1840328,IO666,GrossUnits,4386,7628,3125,,,
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL381,CG_WAL-MART STORES ALL DIV (US),S1853457,IO666,GrossUnits,,,2096,2096,,
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL381,CG_WAL-MART STORES ALL DIV (US),S1853495,IO666,GrossUnits,,,1420,1420,,
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL381,CG_WAL-MART STORES ALL DIV (US),S2150207,IO666,GrossUnits,3000,2000,3000,1934,900,540
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL386,CG_WAL-MART STORES ALL DIV (US),S1542746,IO666,GrossUnits,36,60,80,20,,
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL383,CG_TARGET STORES ALL DIV (US),S1835340,IO666,GrossUnits,4722,11120,,,,
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL383,CG_TARGET STORES ALL DIV (US),S2157331,IO666,GrossUnits,1268,2455,2396,328,,
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL383,CG_TARGET STORES ALL DIV (US),S2088143,IO666,GrossUnits,,,,630,,3378
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL383,CG_WAL-MART STORES ALL DIV (US),S2003292,IO666,GrossUnits,100,,,,,
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL383,CG_WAL-MART STORES ALL DIV (US),S2003291,IO666,GrossUnits,82,90,60,15,27,48
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL383,CG_WAL-MART STORES ALL DIV (US),S2062809,IO666,GrossUnits,,,4192,2096,,
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL383,CG_WAL-MART STORES ALL DIV (US),S2062810,IO666,GrossUnits,,,3672,1837,,
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL383,CG_WAL-MART STORES ALL DIV (US),S2062811,IO666,GrossUnits,300,300,300,,,
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL383,CG_WAL-MART STORES ALL DIV (US),S2087138,IO666,GrossUnits,,,1317,1317,,
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL383,CG_WAL-MART STORES ALL DIV (US),S2088142,IO666,GrossUnits,30,30,30,,,
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL383,CG_WAL-MART STORES ALL DIV (US),S2088143,IO666,GrossUnits,,,,30,30,
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL383,CG_WAL-MART STORES ALL DIV (US),S2062284,IO666,GrossUnits,113,113,113,,,
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL383,CG_WAL-MART STORES ALL DIV (US),S2090137,IO666,GrossUnits,50,50,50,100,50,
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL383,CG_WAL-MART STORES ALL DIV (US),S1927547,IO666,GrossUnits,200,200,200,,,
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL383,CG_WAL-MART STORES ALL DIV (US),S1936138,IO666,GrossUnits,200,200,200,,,
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL383,CG_WAL-MART STORES ALL DIV (US),S1859577,IO666,GrossUnits,113,113,,,,
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL383,CG_WAL-MART STORES ALL DIV (US),S2088146,IO666,GrossUnits,100,,,,,
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL383,CG_WAL-MART STORES ALL DIV (US),S2088144,IO666,GrossUnits,100,,,,,
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL384,CG_TARGET STORES ALL DIV (US),S2150208,IO666,GrossUnits,6914,17333,11492,,,2572
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL384,CG_WAL-MART STORES ALL DIV (US),S1812326,IO666,GrossUnits,20,100,22,12,58,134
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL384,CG_WAL-MART STORES ALL DIV (US),S1812327,IO666,GrossUnits,12,46,30,62,106,222
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL384,CG_WAL-MART STORES ALL DIV (US),S2150210,IO666,GrossUnits,,,2424,2424,,
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL384,CG_WAL-MART STORES ALL DIV (US),S2150209,IO666,GrossUnits,,,1616,1616,,
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL361,CG_WAL-MART STORES ALL DIV (US),S1891215,IO666,GrossUnits,45,33,20,10,10,10
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL361,CG_WAL-MART STORES ALL DIV (US),S1927337,IO666,GrossUnits,,,,,,200
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL360,CG_TARGET STORES ALL DIV (US),S1987166,IO679,GrossUnits,,,2060,3515,3258,4446
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL360,CG_WAL-MART STORES ALL DIV (US),S1927325,IO666,GrossUnits,256,44,23,244,19,24
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL372,CG_WAL-MART STORES ALL DIV (US),S1873112,IO666,GrossUnits,47,63,,,,
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B617,PL385,CG_WAL-MART STORES ALL DIV (US),S1958771,IO666,GrossUnits,100,,,,,
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B622,PL341,CG_TARGET STORES ALL DIV (US),S1402121,IO666,GrossUnits,8959,13983,16215,16959,14871,10950
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B622,PL346,CG_TARGET STORES ALL DIV (US),S1562683,IO666,GrossUnits,2500,9718,2000,,,
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B622,PL346,CG_TARGET STORES ALL DIV (US),S1779319,IO666,GrossUnits,12477,21366,28728,24770,21001,15036
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B622,PL346,CG_WAL-MART STORES ALL DIV (US),S1565063,IO666,GrossUnits,156,168,180,228,576,708
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B622,PL346,CG_WAL-MART STORES ALL DIV (US),S1779319,IO666,GrossUnits,39144,42752,48528,54120,54058,44280
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B610,PL350,CG_TARGET STORES ALL DIV (US),S2184140,IO666,GrossUnits,5000,3747,3540,3873,4000,3300
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B610,PL350,CG_TARGET STORES ALL DIV (US),S2184178,IO666,GrossUnits,5000,4000,4000,5500,4000,4800
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B610,PL350,CG_TARGET STORES ALL DIV (US),S2184156,IO666,GrossUnits,8000,4000,4800,6000,4000,4000
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B610,PL350,CG_TARGET STORES ALL DIV (US),S2184310,IO666,GrossUnits,5000,4500,4500,5531.40628,5568.57829,5602.03309
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B610,PL350,CG_WAL-MART STORES ALL DIV (US),S2205364,IO666,GrossUnits,15413,14000,15000,18119,15000,15000
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B610,PL350,CG_WAL-MART STORES ALL DIV (US),S2184174,IO666,GrossUnits,18975,15525,15525,18975,15525,17250
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B610,PL350,CG_WAL-MART STORES ALL DIV (US),S2184156,IO666,GrossUnits,15000,15000,16000,12000,12000,19000
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B610,PL350,CG_WAL-MART STORES ALL DIV (US),S2184310,IO666,GrossUnits,19500,14625,13000,17875,14625,16250
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B610,PL350,CG_WAL-MART STORES ALL DIV (US),S2184170,IO666,GrossUnits,2230,,,,,
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B610,PL350,CG_WAL-MART STORES ALL DIV (US),S2062469,IO666,GrossUnits,,9207,,13062,,
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B610,PL351,CG_TARGET STORES ALL DIV (US),S2150312,IO666,GrossUnits,4016,3000,2600,3500,3000,2600
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B610,PL351,CG_TARGET STORES ALL DIV (US),S2150305,IO666,GrossUnits,9000,8000,8000,10000,8000,6000
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B610,PL351,CG_TARGET STORES ALL DIV (US),S2150307,IO666,GrossUnits,10000,8000,8000,10000,9000,8000
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B610,PL351,CG_TARGET STORES ALL DIV (US),S2197141,IO666,GrossUnits,88.59417,59.41073,259.39645,64.89206,65.76911,95.46548
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B610,PL351,CG_TARGET STORES ALL DIV (US),S2196193,IO666,GrossUnits,14000,11000,10500,13000,11000,10000
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B610,PL351,CG_WAL-MART STORES ALL DIV (US),S2150305,IO666,GrossUnits,29264,23000,20016,27737,22573,23957
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B610,PL351,CG_WAL-MART STORES ALL DIV (US),S2150307,IO666,GrossUnits,29003,24000,23000,27489,14000,12000
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B610,PL351,CG_WAL-MART STORES ALL DIV (US),S2197141,IO666,GrossUnits,19350,14513,12900,17737,14513,16125
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B610,PL351,CG_WAL-MART STORES ALL DIV (US),S2196193,IO666,GrossUnits,30000,22000,20000,25141,20461,21715
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B610,PL351,CG_WAL-MART STORES ALL DIV (US),S2062763,IO666,GrossUnits,,,,14453,,
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B610,PL036,CG_TARGET STORES ALL DIV (US),S2184316,IO666,GrossUnits,2000,1050,1100,1500,1800,1500
BU5100,NoLegalEntity,Chnl18,L110,MarginDept,B610,PL036,CG_TARGET STORES ALL DIV (US),S2190186,IO666,GrossUnits,3000,2200,2200,2600,2000,2200
