BU_CODE,LE,CH_CODE,LC_CODE,DEPT,BR_CODE,PL_CODE,CUSTOMER,SKU,INVORG,ACCOUNT,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Jan,Feb
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B730,PL094,CG_AMAZON EMEA,S2233209,IO663,GrossUnits,,,,12,12,12,12,35,35,12,12,12
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B730,PL098,CG_AMAZON EMEA,S2062663,IO663,GrossUnits,,,,34,19,19,19,37,32,19,20,18
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B730,PL098,CG_AMAZON EMEA,S2062674,IO663,GrossUnits,,,,44,24,24,24,58,50,25,26,24
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B730,PL098,CG_AMAZON EMEA,S2062681,IO663,GrossUnits,,,,17,19,19,19,18,16,19,20,18
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B730,PL098,CG_AMAZON EMEA,S2062684,IO663,GrossUnits,,,,67,76,79,89,54,89,116,120,110
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B730,PL098,CG_AMAZON EMEA,S2062766,IO663,GrossUnits,,,,34,13,46,37,51,20,16,41,37
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B730,PL809,CG_AMAZON EMEA,S2123270,IO663,GrossUnits,,,,6,6,6,6,18,16,6,7,6
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B730,PL809,CG_AMAZON EMEA,S2123271,IO663,GrossUnits,,,,50,66,43,66,68,59,46,49,65
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B730,PL809,CG_AMAZON EMEA,S2123282,IO663,GrossUnits,,,,47,52,52,52,51,44,54,57,51
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B730,PL808,CG_AMAZON EMEA,S2123272,IO663,GrossUnits,,,,6,6,6,6,6,5,6,7,6
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B730,PL808,CG_AMAZON EMEA,S2123273,IO663,GrossUnits,,,,39,59,76,76,64,63,72,81,92
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B730,PL808,CG_AMAZON EMEA,S2123274,IO663,GrossUnits,,,,,3,6,6,6,5,3,14,12
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B730,PL808,CG_AMAZON EMEA,S2123275,IO663,GrossUnits,,,,6,6,6,6,18,16,6,7,6
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B730,PL808,CG_AMAZON EMEA,S2123276,IO663,GrossUnits,,,,4,4,6,6,12,11,4,5,4
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B730,PL808,CG_AMAZON EMEA,S2123277,IO663,GrossUnits,,,,,11,24,11,17,12,15,18,18
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B730,PL808,CG_AMAZON EMEA,S2123278,IO663,GrossUnits,,,,7,12,12,10,24,18,13,14,12
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B730,PL808,CG_AMAZON EMEA,S2123279,IO663,GrossUnits,,,,,4,6,4,18,11,4,5,4
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B730,PL808,CG_AMAZON EMEA,S2123280,IO663,GrossUnits,,,,,3,6,3,18,8,3,4,3
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B730,PL808,CG_AMAZON EMEA,S2123281,IO663,GrossUnits,,,,,1,1,2,10,8,7,2,1
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B730,PL807,CG_AMAZON EMEA,S2123268,IO663,GrossUnits,,,,,,,28,24,21,26,,11
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B730,PL807,CG_AMAZON EMEA,S2123269,IO663,GrossUnits,,,,90,122,25,69,86,74,49,,
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B730,PL807,CG_AMAZON EMEA,S2114157,IO663,GrossUnits,,,,612,671,674,670,"1,103",948,698,327,295
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B730,PL096,CG_AMAZON EMEA,S0069219,IO663,GrossUnits,,,,47,52,52,52,51,44,54,57,51
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B730,PL096,CG_AMAZON EMEA,S2199138,IO663,GrossUnits,,,,44,47,48,5,48,11,2,1,1
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B730,PL096,CG_AMAZON EMEA,S2323210,IO663,GrossUnits,,,,34,50,75,145,49,32,39,82,143
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B730,PL096,CG_AMAZON EMEA,S2167140,IO663,GrossUnits,,,,2,5,3,5,2,4,2,5,2
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B730,PL806,CG_AMAZON EMEA,S1958710,IO663,GrossUnits,,,,,25,19,28,18,8,10,27,35
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B730,PL806,CG_AMAZON EMEA,S1901143,IO663,GrossUnits,,,,,6,12,16,12,,,14,25
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B730,PL806,CG_AMAZON EMEA,S2323224,IO663,GrossUnits,,,,,12,12,19,12,5,6,14,24
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B730,PL806,CG_AMAZON EMEA,S1891251,IO663,GrossUnits,,,,,6,13,19,12,6,7,14,24
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B730,PL806,CG_AMAZON EMEA,S2327164,IO663,GrossUnits,,,,,6,12,16,12,,,14,25
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B730,PL806,CG_AMAZON EMEA,S2327166,IO663,GrossUnits,,,,,12,12,19,12,5,6,14,24
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B730,PL806,CG_AMAZON EMEA,S2327165,IO663,GrossUnits,,,,,33,50,74,49,11,13,54,74
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B795,PL802,CG_AMAZON EMEA,S2049471,IO663,GrossUnits,,,,153,168,168,167,276,237,291,184,166
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B617,PL362,CG_AMAZON EMEA,S1206094,IO398,GrossUnits,,,,"5,000","25,000","5,000","1,500",100,100,100,100,100
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B617,PL362,CG_AMAZON EMEA,S1398479,IO398,GrossUnits,,,,100,100,,,,,,,
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B617,PL362,CG_AMAZON EMEA,S2157200,IO398,GrossUnits,,,,100,50,50,,,,,,
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B617,PL363,CG_AMAZON EMEA,S1633295,IO398,GrossUnits,,,,500,250,,,,,,,
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B617,PL363,CG_AMAZON EMEA,S1399326,IO398,GrossUnits,,,,"1,250","1,500",750,,,,,,
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B617,PL363,CG_AMAZON EMEA,S1397977,IO398,GrossUnits,,,,"1,000","1,000",500,,,,,,
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B617,PL363,CG_AMAZON EMEA,S1866504,IO398,GrossUnits,,,,25,,,,,,,,
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B617,PL360,CG_AMAZON EMEA,S2062241,IO398,GrossUnits,,,,100,50,,,,,,,
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B612,PL322,CG_AMAZON EMEA,S1400858,IO398,GrossUnits,,,,"4,000","2,000","2,000","4,000","6,000","6,000","2,000","4,000","3,000"
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B612,PL321,CG_AMAZON EMEA,S1400326,IO398,GrossUnits,,,,"7,000","5,000","7,000","6,000","9,000","10,000","5,000","5,000","5,000"
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B612,PL321,CG_AMAZON EMEA,S1563856,IO398,GrossUnits,,,,"5,000","3,000","5,000","5,000","10,000","12,000","5,000","7,500","7,500"
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B612,PL321,CG_AMAZON EMEA,S1948251,IO398,GrossUnits,,,,200,200,200,500,"1,000","1,000",200,250,250
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B612,PL321,CG_AMAZON EMEA,S1879137,IO398,GrossUnits,,,,"1,000","1,000","2,000","2,000","3,000","3,000","1,000","1,000","1,000"
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B612,PL323,CG_AMAZON EMEA,S1876172,IO398,GrossUnits,,,,57,78,75,43,136,66,120,110,56
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B612,PL323,CG_AMAZON EMEA,S1833317,IO398,GrossUnits,,,,,,,,300,300,100,100,100
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B612,PL323,CG_AMAZON EMEA,S2014180,IO398,GrossUnits,,,,50,,,100,200,200,50,50,50
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B612,PL323,CG_AMAZON EMEA,S2028161,IO398,GrossUnits,,,,,,,50,100,100,,50,50
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B612,PL320,CG_AMAZON EMEA,S1402104,IO398,GrossUnits,,,,"1,000","1,000","2,000","2,000","2,500","2,500","1,000","1,500","1,500"
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B612,PL324,CG_AMAZON EMEA,S1566994,IO398,GrossUnits,,,,"1,266",763,"1,494",826,884,"1,413","1,486",200,200
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B612,PL308,CG_AMAZON EMEA,S2095419,IO398,GrossUnits,,,,"2,000","2,000","2,000","2,000","5,000","5,000","1,000","1,500","1,000"
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B612,PL390,CG_AMAZON EMEA,S1952135,IO398,GrossUnits,,,,400,"1,000",366,239,442,86,95,109,39
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B612,PL390,CG_AMAZON EMEA,S2095254,IO398,GrossUnits,,,,500,500,100,150,300,300,50,100,100
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B612,PL313,CG_AMAZON EMEA,S1860347,IO398,GrossUnits,,,,,500,"1,500",500,"1,500","2,000",250,500,500
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B612,PL313,CG_AMAZON EMEA,S2049347,IO398,GrossUnits,,,,300,300,300,400,"1,000","1,000",100,300,300
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B612,PL312,CG_AMAZON EMEA,S2123164,IO398,GrossUnits,,,,177,100,100,139,,208,251,293,255
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B628,PL348,CG_AMAZON EMEA,S1948341,IO398,GrossUnits,,,,20,13,53,98,61,132,42,44,15
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B628,PL343,CG_AMAZON EMEA,S1958202,IO398,GrossUnits,,,,300,300,,,,,,,
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B628,PL343,CG_AMAZON EMEA,S2062210,IO398,GrossUnits,,,,250,250,250,"1,500","2,000","2,000",500,750,750
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B628,PL343,CG_AMAZON EMEA,S2157339,IO398,GrossUnits,,,,,,,100,200,200,100,100,100
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B628,PL343,CG_AMAZON EMEA,S2179140,IO398,GrossUnits,,,,,,100,500,"1,000","1,000",100,200,200
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B628,PL343,CG_AMAZON EMEA,S2266196,IO398,GrossUnits,,,,100,100,100,500,"1,000","1,000",400,500,500
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B628,PL302,CG_AMAZON EMEA,S1948306,IO398,GrossUnits,,,,400,400,"1,000","1,500","2,500","2,500",500,"1,500","1,500"
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B628,PL302,CG_AMAZON EMEA,S1955138,IO398,GrossUnits,,,,"1,000","1,000","2,500","3,000","5,000","5,000","2,000","5,000","5,000"
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B628,PL302,CG_AMAZON EMEA,S2287336,IO398,GrossUnits,,,,150,150,200,300,500,500,300,500,500
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B628,PL344,CG_AMAZON EMEA,S2205340,IO398,GrossUnits,,,,,,,109,102,37,297,55,38
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B628,PL342,CG_AMAZON EMEA,S1948378,IO398,GrossUnits,,,,70,462,179,577,869,"1,500",163,500,500
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B628,PL342,CG_AMAZON EMEA,S1866333,IO398,GrossUnits,,,,200,200,400,600,"1,000","1,000",500,500,500
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B628,PL345,CG_AMAZON EMEA,S1958697,IO398,GrossUnits,,,,100,100,250,750,"1,500","1,500",500,750,750
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B775,PL821,CG_AMAZON EMEA,S1674318,IO663,GrossUnits,,,,16,14,17,15,14,10,23,14,7
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B775,PL821,CG_AMAZON EMEA,S1674318,IO398,GrossUnits,,,,39,34,38,33,31,23,50,30,15
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B775,PL821,CG_AMAZON EMEA,S1679309,IO663,GrossUnits,,,,46,31,36,31,30,22,47,29,14
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B775,PL821,CG_AMAZON EMEA,S1679309,IO398,GrossUnits,,,,87,77,86,73,71,51,112,68,33
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B775,PL821,CG_AMAZON EMEA,S1679312,IO663,GrossUnits,,,,27,25,21,18,17,13,27,17,8
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B775,PL821,CG_AMAZON EMEA,S1679312,IO398,GrossUnits,,,,89,78,88,75,72,53,114,70,33
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B775,PL821,CG_AMAZON EMEA,S1680309,IO663,GrossUnits,,,,31,27,30,25,25,18,39,24,11
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B775,PL821,CG_AMAZON EMEA,S1680309,IO398,GrossUnits,,,,53,46,52,45,43,31,68,41,20
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B775,PL821,CG_AMAZON EMEA,S1674322,IO663,GrossUnits,,,,22,19,19,16,15,11,24,15,7
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B775,PL821,CG_AMAZON EMEA,S1674322,IO398,GrossUnits,,,,39,34,39,33,32,23,50,31,15
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B775,PL821,CG_AMAZON EMEA,S1674328,IO663,GrossUnits,,,,8,7,6,5,5,4,8,5,2
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B775,PL821,CG_AMAZON EMEA,S1674328,IO398,GrossUnits,,,,14,12,14,12,11,8,18,11,5
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B775,PL821,CG_AMAZON EMEA,S1679317,IO663,GrossUnits,,,,47,22,22,18,18,13,28,17,8
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B775,PL821,CG_AMAZON EMEA,S1679317,IO398,GrossUnits,,,,102,90,101,86,83,60,131,80,38
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B775,PL821,CG_AMAZON EMEA,S1679322,IO663,GrossUnits,,,,22,19,23,19,19,14,29,18,9
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B775,PL821,CG_AMAZON EMEA,S1679322,IO398,GrossUnits,,,,42,37,42,36,34,25,54,33,16
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B775,PL821,CG_AMAZON EMEA,S1679327,IO663,GrossUnits,,,,7,8,9,7,7,5,11,7,3
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B775,PL821,CG_AMAZON EMEA,S1679327,IO398,GrossUnits,,,,33,29,32,28,26,19,42,26,12
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B775,PL821,CG_AMAZON EMEA,S1964200,IO663,GrossUnits,,,,106,93,56,47,46,34,72,44,21
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B775,PL821,CG_AMAZON EMEA,S1964200,IO398,GrossUnits,,,,227,199,224,191,184,134,291,178,85
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B775,PL821,CG_AMAZON EMEA,S1964231,IO663,GrossUnits,,,,21,18,17,14,14,10,22,13,6
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B775,PL821,CG_AMAZON EMEA,S1964231,IO398,GrossUnits,,,,43,38,42,36,35,25,55,33,16
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B775,PL821,CG_AMAZON EMEA,S1964267,IO663,GrossUnits,,,,42,36,41,35,33,25,53,32,16
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B775,PL821,CG_AMAZON EMEA,S1964267,IO398,GrossUnits,,,,89,79,89,76,73,53,115,70,34
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B775,PL821,CG_AMAZON EMEA,S1964269,IO663,GrossUnits,,,,77,85,129,109,106,77,167,102,49
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B775,PL821,CG_AMAZON EMEA,S1964269,IO398,GrossUnits,,,,267,235,265,226,217,158,343,210,100
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B775,PL821,CG_AMAZON EMEA,S1964271,IO663,GrossUnits,,,,88,77,84,71,69,50,109,67,32
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B775,PL821,CG_AMAZON EMEA,S1964271,IO398,GrossUnits,,,,158,138,156,133,128,93,202,124,59
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B775,PL821,CG_AMAZON EMEA,S1964272,IO663,GrossUnits,,,,152,133,122,104,100,73,158,97,47
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B775,PL821,CG_AMAZON EMEA,S1964272,IO398,GrossUnits,,,,274,241,271,231,222,162,351,215,103
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B775,PL821,CG_AMAZON EMEA,S1972561,IO663,GrossUnits,,,,17,16,17,15,14,10,22,14,7
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B775,PL821,CG_AMAZON EMEA,S1972561,IO398,GrossUnits,,,,54,48,54,46,44,32,70,43,20
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B775,PL821,CG_AMAZON EMEA,S1972597,IO663,GrossUnits,,,,12,11,10,9,8,6,13,8,4
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B775,PL821,CG_AMAZON EMEA,S1972597,IO398,GrossUnits,,,,45,40,45,38,37,27,58,35,17
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B775,PL821,CG_AMAZON EMEA,S1964240,IO663,GrossUnits,,,,17,22,16,14,13,10,21,13,6
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B775,PL821,CG_AMAZON EMEA,S1964240,IO398,GrossUnits,,,,44,39,44,37,36,26,57,35,17
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B775,PL821,CG_AMAZON EMEA,S1972212,IO663,GrossUnits,,,,5,4,4,3,3,2,5,3,1
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B775,PL821,CG_AMAZON EMEA,S1972212,IO398,GrossUnits,,,,10,9,10,8,8,6,12,8,4
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B775,PL821,CG_AMAZON EMEA,S2055350,IO398,GrossUnits,,,,43,40,46,39,35,24,58,34,15
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B775,PL821,CG_AMAZON EMEA,S2055351,IO663,GrossUnits,,,,3,3,,5,2,2,2,2,2
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B775,PL821,CG_AMAZON EMEA,S2055351,IO398,GrossUnits,,,,43,40,46,39,35,24,58,34,15
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B775,PL821,CG_AMAZON EMEA,S2055353,IO663,GrossUnits,,,,1,1,,2,1,1,1,1,1
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B775,PL821,CG_AMAZON EMEA,S2055353,IO398,GrossUnits,,,,14,12,14,12,11,8,18,11,5
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B775,PL821,CG_AMAZON EMEA,S2142479,IO398,GrossUnits,,,,33,,,,,,,,
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B775,PL821,CG_AMAZON EMEA,S2142489,IO398,GrossUnits,,,,27,,,,,,,,
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B775,PL821,CG_AMAZON EMEA,S2142490,IO398,GrossUnits,,,,21,,,,,,,,
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B775,PL821,CG_AMAZON EMEA,S2142500,IO398,GrossUnits,,,,23,,,,,,,,
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B775,PL821,CG_AMAZON EMEA,S2175223,IO663,GrossUnits,,,,,,,,7,4,6,5,3
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B775,PL821,CG_AMAZON EMEA,S2175223,IO398,GrossUnits,,,,14,12,14,12,11,8,18,11,5
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B775,PL821,CG_AMAZON EMEA,S2175224,IO663,GrossUnits,,,,,,,,8,4,6,5,3
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B775,PL821,CG_AMAZON EMEA,S2175224,IO398,GrossUnits,,,,14,12,14,12,11,8,18,11,5
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B775,PL821,CG_AMAZON EMEA,S2175225,IO663,GrossUnits,,,,,,,14,7,6,8,,5
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B775,PL821,CG_AMAZON EMEA,S2175225,IO398,GrossUnits,,,,29,26,29,25,24,17,38,23,11
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B775,PL821,CG_AMAZON EMEA,S2175226,IO663,GrossUnits,,,,,,,5,2,2,2,,1
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B775,PL821,CG_AMAZON EMEA,S2175226,IO398,GrossUnits,,,,13,11,13,11,11,8,17,10,5
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B775,PL821,CG_AMAZON EMEA,S2175228,IO663,GrossUnits,,,,,,,,11,8,11,9,6
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B775,PL821,CG_AMAZON EMEA,S2175228,IO398,GrossUnits,,,,31,27,30,26,25,18,39,24,11
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B775,PL821,CG_AMAZON EMEA,S2175229,IO663,GrossUnits,,,,,,,,,,8,,
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B775,PL821,CG_AMAZON EMEA,S2175229,IO398,GrossUnits,,,,31,27,30,26,25,18,39,24,11
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B775,PL821,CG_AMAZON EMEA,S1964214,IO663,GrossUnits,,,,44,11,14,37,12,7,24,10,3
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B775,PL821,CG_AMAZON EMEA,S1964214,IO398,GrossUnits,,,,65,57,64,55,52,38,83,51,24
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B775,PL821,CG_AMAZON EMEA,S1972371,IO663,GrossUnits,,,,4,4,4,4,4,3,6,3,2
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B775,PL821,CG_AMAZON EMEA,S1972371,IO398,GrossUnits,,,,14,12,14,12,11,8,18,11,5
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B775,PL821,CG_AMAZON EMEA,S1972374,IO663,GrossUnits,,,,10,9,10,9,8,6,3,8,4
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B775,PL821,CG_AMAZON EMEA,S1972374,IO398,GrossUnits,,,,30,26,29,25,24,18,38,23,11
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B775,PL821,CG_AMAZON EMEA,S1972382,IO663,GrossUnits,,,,14,12,14,12,11,8,18,11,5
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B775,PL821,CG_AMAZON EMEA,S1972382,IO398,GrossUnits,,,,36,32,36,30,29,21,46,28,13
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B775,PL821,CG_AMAZON EMEA,S1972383,IO663,GrossUnits,,,,25,21,24,21,20,15,32,19,9
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B775,PL821,CG_AMAZON EMEA,S1972383,IO398,GrossUnits,,,,89,78,88,75,72,53,114,70,33
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B775,PL821,CG_AMAZON EMEA,S2055316,IO663,GrossUnits,,,,6,5,6,5,5,3,7,4,2
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B775,PL821,CG_AMAZON EMEA,S2055316,IO398,GrossUnits,,,,15,13,14,12,12,9,19,11,5
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B775,PL821,CG_AMAZON EMEA,S2055317,IO663,GrossUnits,,,,8,7,8,6,6,5,11,6,3
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B775,PL821,CG_AMAZON EMEA,S2055317,IO398,GrossUnits,,,,21,19,21,18,17,13,27,17,8
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B775,PL821,CG_AMAZON EMEA,S2142482,IO398,GrossUnits,,,,7,6,7,6,6,4,9,6,3
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B775,PL821,CG_AMAZON EMEA,S2142484,IO398,GrossUnits,,,,7,6,7,6,6,4,9,6,3
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B775,PL821,CG_AMAZON EMEA,S2175179,IO398,GrossUnits,,,,86,80,92,77,70,48,116,68,30
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B775,PL821,CG_AMAZON EMEA,S2175180,IO398,GrossUnits,,,,86,80,92,77,70,48,116,68,30
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B775,PL821,CG_AMAZON EMEA,S2175175,IO398,GrossUnits,,,,43,40,46,39,35,24,58,34,15
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B775,PL821,CG_AMAZON EMEA,S2175183,IO398,GrossUnits,,,,61,57,65,55,50,34,82,48,22
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B775,PL821,CG_AMAZON EMEA,S2175160,IO398,GrossUnits,,,,44,40,47,39,35,24,59,35,15
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B775,PL821,CG_AMAZON EMEA,S2175176,IO398,GrossUnits,,,,43,40,46,39,35,24,58,34,15
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B775,PL821,CG_AMAZON EMEA,S2235140,IO398,GrossUnits,,,,86,80,92,77,70,48,116,68,30
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B775,PL821,CG_AMAZON EMEA,S2235237,IO398,GrossUnits,,,,86,80,92,77,70,48,116,68,30
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B775,PL821,CG_AMAZON EMEA,S2235240,IO398,GrossUnits,,,,86,80,92,77,70,48,116,68,30
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B775,PL821,CG_AMAZON EMEA,S2235277,IO398,GrossUnits,,,,,27,31,26,23,16,39,23,10
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B775,PL821,CG_AMAZON EMEA,S2235283,IO398,GrossUnits,,,,,27,31,26,23,16,39,23,10
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B775,PL821,CG_AMAZON EMEA,S2235367,IO398,GrossUnits,,,,14,12,14,12,11,8,18,11,5
BU5300,NoLegalEntity,Chnl32,L230,MarginDept,B775,PL821,CG_AMAZON EMEA,S2235370,IO398,GrossUnits,,,,14,12,14,12,11,8,18,11,5
