BU_CODE,LE,CH_CODE,LC_CODE,DEPT,BR_CODE,PL_CODE,CUSTOMER,SKU,INVORG,ACCOUNT,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Jan,Feb
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL807,CG_AMAZON EMEA,S2191153,IO663,GrossUnits,4,2,2,2,2,2,2,2,2,2,2,2
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL807,CG_AMAZON EMEA,S0096641,IO663,GrossUnits,36,6,10,9,42,9,73,46,53,67,46,36
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL807,CG_AMAZON EMEA,S1579016,IO663,GrossUnits,64,30,22,33,35,31,35,97,114,33,27,26
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL807,CG_AMAZON EMEA,S0089430,IO663,GrossUnits,318,203,189,186,183,204,235,472,366,222,200,260
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL807,CG_AMAZON EMEA,S0806058,IO663,GrossUnits,679,450,362,663,407,159,202,473,565,739,547,518
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL807,CG_AMAZON EMEA,S1831614,IO663,GrossUnits,66,192,108,264,267,313,313,195,152,377,155,266
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL807,CG_AMAZON EMEA,S1920163,IO663,GrossUnits,845,375,357,509,398,211,713,777,728,601,428,717
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL807,CG_AMAZON EMEA,S2062765,IO663,GrossUnits,6,5,4,0,4,3,8,17,19,13,7,7
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL807,CG_AMAZON EMEA,S2062585,IO663,GrossUnits,713,507,635,1236,1197,1190,392,943,732,369,449,434
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL807,CG_AMAZON EMEA,S1920164,IO663,GrossUnits,43,20,21,20,24,20,24,28,22,22,27,26
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL807,CG_AMAZON EMEA,S1920169,IO663,GrossUnits,333,237,243,19,,17,16,19,15,15,18,17
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL807,CG_AMAZON EMEA,S2003272,IO663,GrossUnits,84,72,98,31,64,82,55,155,416,286,248,168
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL807,CG_AMAZON EMEA,S2062514,IO663,GrossUnits,107,101,35,22,118,102,118,283,220,111,256,106
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL807,CG_AMAZON EMEA,S2049323,IO663,GrossUnits,143,37,63,30,41,26,60,105,79,67,63,38
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL807,CG_AMAZON EMEA,S2114151,IO663,GrossUnits,257,122,649,376,432,374,141,170,132,133,162,156
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL807,CG_AMAZON EMEA,S2176188,IO663,GrossUnits,1847,,1552,2567,1672,1989,2838,2457,2472,3636,3327,1208
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL807,CG_AMAZON EMEA,S2123597,IO663,GrossUnits,292,226,206,292,173,31,134,299,362,197,320,164
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL807,CG_AMAZON EMEA,S1525195,IO663,GrossUnits,128,91,63,61,71,61,71,85,66,66,81,78
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL805,CG_AMAZON EMEA,S1601299,IO663,GrossUnits,43,20,21,20,24,20,24,42,33,22,27,26
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL805,CG_AMAZON EMEA,S1819427,IO663,GrossUnits,84,144,9,48,55,17,193,152,118,119,94,234
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL805,CG_AMAZON EMEA,S1819426,IO663,GrossUnits,236,110,116,163,50,116,331,386,245,144,237,48
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL805,CG_AMAZON EMEA,S1819458,IO663,GrossUnits,392,186,193,307,216,187,216,590,458,203,247,239
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL805,CG_AMAZON EMEA,S1819352,IO663,GrossUnits,43,20,21,20,7,7,24,85,66,22,27,26
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL805,CG_AMAZON EMEA,S1819354,IO663,GrossUnits,42,25,32,24,,25,10,45,27,40,30,34
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL805,CG_AMAZON EMEA,S1994411,IO663,GrossUnits,625,499,226,150,302,256,626,1018,353,348,709,504
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL808,CG_AMAZON EMEA,S1815326,IO663,GrossUnits,214,101,105,171,83,71,118,259,201,111,135,130
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL808,CG_AMAZON EMEA,S1815324,IO663,GrossUnits,401,181,345,427,497,97,259,248,324,407,228,151
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL808,CG_AMAZON EMEA,S1772434,IO663,GrossUnits,269,161,464,627,597,184,368,410,350,272,164,306
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL808,CG_AMAZON EMEA,S1735313,IO663,GrossUnits,891,422,438,717,413,357,490,991,769,462,562,651
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL808,CG_AMAZON EMEA,S1700311,IO663,GrossUnits,,,41,5,,34,12,82,53,63,27,8
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL808,CG_AMAZON EMEA,S1601302,IO663,GrossUnits,64,30,47,41,35,31,35,99,77,33,40,39
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL808,CG_AMAZON EMEA,S1625309,IO663,GrossUnits,32,15,32,15,18,15,18,42,33,17,20,20
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL808,CG_AMAZON EMEA,S0060695,IO663,GrossUnits,64,30,32,31,35,31,35,212,165,33,40,39
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL808,CG_AMAZON EMEA,S2019198,IO663,GrossUnits,64,30,32,61,35,31,35,99,77,33,40,39
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL808,CG_AMAZON EMEA,S2019201,IO663,GrossUnits,,16,48,,21,,,,,,,
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL808,CG_AMAZON EMEA,S2020143,IO663,GrossUnits,43,20,21,31,24,20,24,64,49,22,27,26
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL808,CG_AMAZON EMEA,S2062768,IO663,GrossUnits,,,62,62,73,44,3,,,,,
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL808,CG_AMAZON EMEA,S2095164,IO663,GrossUnits,128,61,63,123,71,61,71,236,183,66,81,78
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL808,CG_AMAZON EMEA,S2019199,IO663,GrossUnits,,5,70,21,29,,57,272,37,77,,
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL808,CG_AMAZON EMEA,S2191162,IO663,GrossUnits,24,,,9,6,,,21,16,17,20,20
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL808,CG_AMAZON EMEA,S2198155,IO663,GrossUnits,7,3,4,3,4,3,4,5,4,4,4,4
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL808,CG_AMAZON EMEA,S1815325,IO663,GrossUnits,214,101,105,102,118,102,196,236,183,185,135,130
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL808,CG_AMAZON EMEA,S1815327,IO663,GrossUnits,64,30,32,51,35,31,35,142,110,33,40,39
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL808,CG_AMAZON EMEA,S2088329,IO663,GrossUnits,96,30,47,34,30,19,141,170,132,133,61,59
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL808,CG_AMAZON EMEA,S1582092,IO663,GrossUnits,64,25,29,21,29,14,31,56,55,47,34,34
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL808,CG_AMAZON EMEA,S1593258,IO663,GrossUnits,128,41,,75,,61,71,189,146,66,81,78
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL808,CG_AMAZON EMEA,S1614255,IO663,GrossUnits,125,64,80,57,68,30,31,84,89,99,123,116
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL808,CG_AMAZON EMEA,S1621303,IO663,GrossUnits,73,18,14,27,28,30,39,97,47,44,34,33
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL808,CG_AMAZON EMEA,S1593259,IO663,GrossUnits,178,85,69,90,74,42,48,129,197,114,132,83
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL808,CG_AMAZON EMEA,S1819613,IO663,GrossUnits,32,21,12,13,14,22,73,43,22,30,24,27
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL808,CG_AMAZON EMEA,S1857318,IO663,GrossUnits,29,20,20,26,16,8,24,85,66,22,27,17
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL808,CG_AMAZON EMEA,S2021162,IO663,GrossUnits,13,6,7,,7,,,22,17,7,,
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL808,CG_AMAZON EMEA,S2095338,IO663,GrossUnits,14,14,11,3,17,10,8,19,7,7,9,9
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL808,CG_AMAZON EMEA,S2095341,IO663,GrossUnits,5,2,9,5,2,3,4,8,6,4,15,7
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL808,CG_AMAZON EMEA,S2165196,IO663,GrossUnits,4,2,2,2,2,2,2,2,2,2,2,2
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL808,CG_AMAZON EMEA,S1985199,IO663,GrossUnits,150,71,74,61,71,61,71,943,824,222,94,91
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL808,CG_AMAZON EMEA,S1985198,IO663,GrossUnits,211,113,181,221,222,110,212,336,348,360,502,325
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL808,CG_AMAZON EMEA,S1958136,IO663,GrossUnits,21,15,11,20,12,15,12,52,40,11,13,20
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL808,CG_AMAZON EMEA,S2021160,IO663,GrossUnits,43,20,21,31,24,20,24,57,44,22,27,26
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL808,CG_AMAZON EMEA,S2021163,IO663,GrossUnits,10,5,5,5,5,4,,,,,,
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL808,CG_AMAZON EMEA,S2095490,IO663,GrossUnits,300,162,57,65,119,25,3,64,92,244,6,124
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL808,CG_AMAZON EMEA,S2165321,IO663,GrossUnits,321,152,158,256,177,153,177,826,641,166,202,195
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL808,CG_AMAZON EMEA,S2095487,IO663,GrossUnits,31,9,16,4,33,39,28,82,47,24,29,40
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL098,CG_AMAZON EMEA,S1939191,IO663,GrossUnits,463,220,228,290,256,221,255,542,421,240,292,282
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL098,CG_AMAZON EMEA,S1939272,IO663,GrossUnits,,70,85,148,128,98,145,180,150,45,116,
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL098,CG_AMAZON EMEA,S1939192,IO663,GrossUnits,96,46,47,102,53,46,53,142,110,50,61,59
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL098,CG_AMAZON EMEA,S1939240,IO663,GrossUnits,357,169,175,342,197,170,392,708,549,222,270,260
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL098,CG_AMAZON EMEA,S1939275,IO663,GrossUnits,168,79,104,86,117,87,134,48,93,38,82,
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL098,CG_AMAZON EMEA,S1939241,IO663,GrossUnits,357,169,175,342,197,170,275,472,366,185,225,217
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL098,CG_AMAZON EMEA,S1939193,IO663,GrossUnits,,435,994,777,1036,607,355,941,810,575,783,
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL098,CG_AMAZON EMEA,S1939170,IO663,GrossUnits,150,71,74,137,83,71,82,236,183,78,94,91
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL098,CG_AMAZON EMEA,S1939243,IO663,GrossUnits,214,101,105,188,118,102,118,259,201,111,135,130
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL098,CG_AMAZON EMEA,S1827385,IO663,GrossUnits,310,147,153,188,171,148,171,330,256,161,195,189
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL098,CG_AMAZON EMEA,S2003408,IO663,GrossUnits,123,60,65,61,70,62,45,50,38,38,46,45
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL098,CG_AMAZON EMEA,S2003407,IO663,GrossUnits,321,152,158,205,177,153,177,330,256,166,202,195
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL098,CG_AMAZON EMEA,S1827383,IO663,GrossUnits,285,135,140,205,157,136,157,330,256,148,180,174
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL098,CG_AMAZON EMEA,S1939284,IO663,GrossUnits,193,91,95,120,106,92,106,259,201,100,121,117
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL098,CG_AMAZON EMEA,S1939274,IO663,GrossUnits,71,34,35,72,39,34,39,99,77,37,45,43
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL098,CG_AMAZON EMEA,S1939242,IO663,GrossUnits,535,253,263,342,295,255,294,590,458,277,337,325
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL098,CG_AMAZON EMEA,S1939283,IO663,GrossUnits,328,28,20,123,43,89,144,470,44,31,299,36
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL098,CG_AMAZON EMEA,S2049404,IO663,GrossUnits,642,304,438,307,354,306,353,943,732,332,404,391
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL098,CG_AMAZON EMEA,S2123523,IO663,GrossUnits,129,62,65,64,74,65,75,91,71,72,88,85
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL098,CG_AMAZON EMEA,S2123573,IO663,GrossUnits,12,6,6,6,7,6,7,8,6,6,8,7
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL098,CG_AMAZON EMEA,S1831749,IO663,GrossUnits,19,9,14,9,11,9,13,16,14,12,15,15
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL098,CG_AMAZON EMEA,S1958571,IO663,GrossUnits,366,97,196,131,140,165,244,213,374,105,154,205
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL098,CG_AMAZON EMEA,S1906146,IO663,GrossUnits,285,135,140,205,157,136,157,377,293,148,180,174
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL098,CG_AMAZON EMEA,S1905198,IO663,GrossUnits,214,101,105,154,118,102,118,259,201,111,135,130
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL098,CG_AMAZON EMEA,S1958577,IO663,GrossUnits,240,87,133,249,180,74,183,68,189,117,190,87
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL098,CG_AMAZON EMEA,S1815525,IO663,GrossUnits,171,81,84,123,94,82,33,189,146,89,108,104
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL098,CG_AMAZON EMEA,S1815526,IO663,GrossUnits,325,178,132,170,125,25,155,221,96,133,56,8
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL098,CG_AMAZON EMEA,S1725310,IO663,GrossUnits,178,84,88,154,98,85,98,212,165,92,112,108
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL098,CG_AMAZON EMEA,S1819626,IO663,GrossUnits,124,70,103,96,117,62,34,82,30,41,,
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL098,CG_AMAZON EMEA,S1819627,IO663,GrossUnits,2166,1224,1395,909,1200,537,994,2421,1653,1905,2097,1829
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL098,CG_AMAZON EMEA,S1939239,IO663,GrossUnits,53,25,4,10,4,26,29,99,77,28,34,33
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL098,CG_AMAZON EMEA,S1939277,IO663,GrossUnits,435,322,196,136,129,170,99,343,302,288,471,342
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL098,CG_AMAZON EMEA,S1939278,IO663,GrossUnits,177,59,65,55,46,40,54,140,173,122,159,165
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL098,CG_AMAZON EMEA,S2049328,IO663,GrossUnits,96,46,32,42,24,14,53,165,128,50,61,39
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL098,CG_AMAZON EMEA,S1740325,IO663,GrossUnits,114,54,46,33,37,45,63,142,110,74,72,69
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL098,CG_AMAZON EMEA,S1815527,IO663,GrossUnits,204,228,181,199,166,100,137,166,213,177,68,59
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL098,CG_AMAZON EMEA,S0704062,IO663,GrossUnits,392,124,193,251,194,140,216,519,403,203,247,239
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL098,CG_AMAZON EMEA,S1958431,IO663,GrossUnits,34,27,38,14,17,19,24,17,15,12,24,17
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL098,CG_AMAZON EMEA,S1958432,IO663,GrossUnits,43,20,21,46,24,20,24,64,49,22,27,26
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL098,CG_AMAZON EMEA,S1939276,IO663,GrossUnits,81,57,35,56,27,58,67,146,114,63,76,74
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL098,CG_AMAZON EMEA,S2123579,IO663,GrossUnits,11,4,5,5,4,3,6,7,5,6,6,6
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL098,CG_AMAZON EMEA,S2123581,IO663,GrossUnits,5,3,,3,,4,5,5,4,4,5,5
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL098,CG_AMAZON EMEA,S2141137,IO663,GrossUnits,10,13,4,13,9,14,9,19,9,15,7,12
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL098,CG_AMAZON EMEA,S2123527,IO663,GrossUnits,40,20,46,105,1,13,16,,1,1,,1
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL098,CG_AMAZON EMEA,S2198154,IO663,GrossUnits,8,4,8,4,5,4,19,13,9,24,13,9
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL098,CG_AMAZON EMEA,S2203147,IO663,GrossUnits,185,64,15,,,140,77,96,83,125,64,275
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL098,CG_AMAZON EMEA,S1819624,IO663,GrossUnits,43,20,21,20,24,20,24,28,22,22,27,26
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL098,CG_AMAZON EMEA,S2233519,IO663,GrossUnits,21,10,11,10,12,10,12,14,11,11,13,13
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL810,CG_AMAZON EMEA,S1586132,IO663,GrossUnits,106,47,52,61,49,31,82,288,223,78,94,91
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL810,CG_AMAZON EMEA,S1905216,IO663,GrossUnits,186,20,14,96,61,32,105,140,107,190,21,8
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL810,CG_AMAZON EMEA,S2233556,IO663,GrossUnits,39,19,,,,12,22,26,20,20,25,
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL810,CG_AMAZON EMEA,S2233451,IO663,GrossUnits,36,17,18,,,9,20,24,19,19,23,22
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL084,CG_AMAZON EMEA,S1994375,IO663,GrossUnits,,79,300,303,111,188,144,553,521,331,,
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL084,CG_AMAZON EMEA,S2011302,IO663,GrossUnits,606,287,298,290,197,170,334,236,183,185,225,369
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL084,CG_AMAZON EMEA,S2011303,IO663,GrossUnits,535,253,263,359,295,255,294,495,385,277,337,325
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL084,CG_AMAZON EMEA,S2123297,IO663,GrossUnits,43,20,21,20,24,20,24,28,22,22,27,26
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL084,CG_AMAZON EMEA,S2123298,IO663,GrossUnits,14,7,7,7,8,7,8,9,7,7,9,9
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL084,CG_AMAZON EMEA,S2123897,IO663,GrossUnits,32,15,16,15,18,15,18,21,16,17,20,20
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL084,CG_AMAZON EMEA,S2123898,IO663,GrossUnits,11,5,5,5,6,5,6,7,5,6,7,7
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL084,CG_AMAZON EMEA,S2110137,IO663,GrossUnits,,37,50,27,32,35,34,24,,,,
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL084,CG_AMAZON EMEA,S1781407,IO663,GrossUnits,128,61,63,53,45,14,71,170,132,66,81,78
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL084,CG_AMAZON EMEA,S1920149,IO663,GrossUnits,53,25,22,23,20,12,29,85,66,28,34,33
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL084,CG_AMAZON EMEA,S2003300,IO663,GrossUnits,170,188,153,233,218,19,123,265,276,204,283,301
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL084,CG_AMAZON EMEA,S2013157,IO663,GrossUnits,1287,791,652,280,420,103,233,1314,1136,846,1239,1076
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL084,CG_AMAZON EMEA,S2095384,IO663,GrossUnits,64,31,105,11,95,102,314,333,76,41,9,5
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL084,CG_AMAZON EMEA,S0068903,IO663,GrossUnits,71,51,53,74,59,51,59,142,110,55,67,43
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL084,CG_AMAZON EMEA,S2003405,IO663,GrossUnits,142,55,12,19,24,31,12,39,86,61,38,51
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL084,CG_AMAZON EMEA,S2003403,IO663,GrossUnits,67,92,45,45,118,14,41,126,115,139,69,50
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL084,CG_AMAZON EMEA,S2088304,IO663,GrossUnits,321,152,137,210,141,153,177,495,385,166,202,195
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL084,CG_AMAZON EMEA,S1985190,IO663,GrossUnits,41,20,20,20,,,,,,,,
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL084,CG_AMAZON EMEA,S2191151,IO663,GrossUnits,43,20,21,20,24,20,24,28,22,22,27,26
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL096,CG_AMAZON EMEA,S2095270,IO663,GrossUnits,96,46,47,72,53,46,53,99,77,50,61,59
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL096,CG_AMAZON EMEA,S2095277,IO663,GrossUnits,,,36,114,162,146,94,301,129,,,
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL096,CG_AMAZON EMEA,S2088249,IO663,GrossUnits,357,169,175,342,197,170,196,826,641,462,225,217
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL096,CG_AMAZON EMEA,S2088245,IO663,GrossUnits,102,30,297,174,101,111,138,119,142,148,,
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL096,CG_AMAZON EMEA,S2150167,IO663,GrossUnits,45,134,1056,861,504,642,139,88,77,42,30,114
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL096,CG_AMAZON EMEA,S2095488,IO663,GrossUnits,128,61,63,61,71,61,212,377,293,78,94,91
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL096,CG_AMAZON EMEA,S0095641,IO663,GrossUnits,927,439,456,153,316,442,510,873,678,480,584,564
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL096,CG_AMAZON EMEA,S1927287,IO663,GrossUnits,492,247,228,325,405,343,458,503,665,582,416,333
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL096,CG_AMAZON EMEA,S1827463,IO663,GrossUnits,27,13,,,20,21,16,37,34,27,58,31
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL096,CG_AMAZON EMEA,S1827483,IO663,GrossUnits,75,30,16,12,22,10,12,60,50,52,48,48
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL096,CG_AMAZON EMEA,S2049389,IO663,GrossUnits,285,58,55,29,67,58,67,202,366,148,77,74
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL096,CG_AMAZON EMEA,S2095333,IO663,GrossUnits,34,4,13,3,18,8,3,38,41,8,3,2
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL096,CG_AMAZON EMEA,S2095335,IO663,GrossUnits,16,8,8,7,7,7,18,21,16,17,20,20
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL096,CG_AMAZON EMEA,S2095336,IO663,GrossUnits,64,30,24,34,26,13,35,85,66,33,40,39
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL096,CG_AMAZON EMEA,S2095364,IO663,GrossUnits,182,198,175,185,299,361,591,436,698,433,117,341
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL096,CG_AMAZON EMEA,S2203148,IO663,GrossUnits,43,10,11,7,,5,24,64,49,22,27,26
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL082,CG_AMAZON EMEA,S1523232,IO663,GrossUnits,17,29,1301,1959,920,327,119,88,136,76,56,48
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL082,CG_AMAZON EMEA,S1523238,IO663,GrossUnits,175,74,513,340,135,56,60,94,137,54,66,97
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL082,CG_AMAZON EMEA,S1674310,IO663,GrossUnits,3922,1858,1928,2391,1573,1360,2354,2830,2197,2586,3145,3037
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL082,CG_AMAZON EMEA,S1200059,IO663,GrossUnits,1070,507,526,1025,590,510,589,1415,1099,554,674,651
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL082,CG_AMAZON EMEA,S0534059,IO663,GrossUnits,,,,25,,138,69,,15,64,53,
BU5300,NoLegalEntity,Chnl32,L210,MarginDept,B710,PL082,CG_AMAZON EMEA,S1815323,IO663,GrossUnits,,2,55,131,25,172,63,67,4,4,24,3
